rounds,team,choose,move,scoreboard,combo,matrix
2,none,"(6, 2)","(5, 1)","[2, 3]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'b' 'none' 'b' 'none' 'b' 'none']
 ['none' 'none' 'none' 'b' 'none' 'b' 'none' 'none']]"
2,w,"(4, 0)","(5, 1)","[2, 3]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'b' 'none' 'b' 'none' 'none' 'none']
 ['none' 'none' 'none' 'b' 'none' 'b' 'none' 'b']]"
2,none,"(6, 4)","(5, 3)","[2, 3]",True,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'b' 'none' 'b' 'none' 'b' 'none']
 ['none' 'none' 'none' 'b' 'none' 'b' 'none' 'none']]"
2,W,"(5, 7)","(3, 5)","[3, 3]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'W' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'b' 'none' 'none' 'none']
 ['none' 'none' 'none' 'b' 'none' 'b' 'none' 'b']]"
2,none,"(6, 2)","(7, 1)","[3, 3]",True,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'W' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'b' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'b' 'none' 'b']]"
2,W,"(3, 5)","(7, 1)","[4, 3]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'W' 'none' 'none' 'none' 'b' 'none' 'b']]"
2,none,"(6, 4)","(7, 3)","[4, 3]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'b' 'none' 'b' 'none']
 ['none' 'W' 'none' 'none' 'none' 'none' 'none' 'b']]"
2,W,"(7, 1)","(5, 3)","[4, 3]",True,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'W' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'b' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'b']]"
2,W,"(5, 3)","(7, 5)","[5, 3]",True,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'none' 'none' 'b' 'none' 'W' 'none' 'b']]"
2,W,"(7, 5)","(5, 7)","[6, 3]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'b']]"
2,W,"(5, 7)","(7, 5)","[7, 3]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'b' 'none' 'W' 'none' 'none']]"
2,W,"(7, 5)","(5, 3)","[7, 3]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'W' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'b' 'none' 'none' 'none' 'none']]"
2,W,"(5, 3)","(7, 1)","[8, 3]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'W' 'none' 'none' 'none' 'none' 'none' 'none']]"
2,W,"(7, 1)","(1, 7)","[9, 3]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'W']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']]"
3,w,"(7, 1)","(6, 2)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'w', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'b', 'none', 'none']]"
3,b,"(6, 4)","(5, 3)","[0, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'b' 'none' 'b' 'none' 'none']
 ['w' 'none' 'w' 'none' 'b' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'b' 'none' 'none']]"
3,w,"(7, 1)","(6, 2)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'b', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'b', 'none', 'b'], ['w', 'none', 'w', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b']]"
3,none,"(6, 4)","(5, 3)","[0, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'b' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'b' 'none' 'b' 'none' 'none']
 ['w' 'none' 'b' 'none' 'b' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'b' 'none' 'b']
 ['w' 'none' 'w' 'none' 'none' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']]"
3,w,"(7, 1)","(6, 2)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'b', 'none', 'none'], ['w', 'none', 'w', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'b', 'none', 'b']]"
3,b,"(4, 4)","(5, 3)","[0, 0]",True,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'b' 'none' 'none' 'none']
 ['none' 'w' 'none' 'b' 'none' 'b' 'none' 'none']
 ['w' 'none' 'w' 'none' 'b' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'b' 'none' 'b']]"
3,w,"(7, 1)","(6, 2)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'w', 'none', 'none', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b']]"
3,w,"(6, 2)","(5, 3)","[0, 0]",True,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'w', 'none', 'w', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b']]"
3,w,"(5, 3)","(6, 4)","[0, 0]",True,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'b', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'w', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b']]"
3,w,"(6, 4)","(4, 2)","[1, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'w', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b']]"
3,w,"(4, 2)","(5, 3)","[1, 0]",True,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'w', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b']]"
3,w,"(5, 3)","(7, 5)","[2, 0]",True,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'w', 'none', 'b']]"
3,w,"(7, 5)","(5, 3)","[3, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'w', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'b', 'none', 'b']]"
3,w,"(5, 3)","(6, 4)","[3, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'w', 'none', 'none', 'none'], ['none', 'none', 'none', 'b', 'none', 'b', 'none', 'b']]"
3,w,"(5, 1)","(6, 2)","[3, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'w', 'none', 'w', 'none', 'b', 'none'], ['none', 'none', 'none', 'b', 'none', 'b', 'none', 'b']]"
3,w,"(6, 4)","(5, 5)","[3, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'w', 'none', 'b'], ['w', 'none', 'w', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'b', 'none', 'none', 'none', 'b']]"
3,w,"(5, 5)","(4, 6)","[3, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'w', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'w', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'b', 'none', 'b', 'none', 'b']]"
3,W,"(4, 6)","(3, 7)","[3, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'W'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'w', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'b', 'none', 'b', 'none', 'b']]"
3,w,"(6, 2)","(5, 3)","[3, 0]",True,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'W'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'w', 'none', 'none', 'none', 'none'], ['w', 'none', 'b', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'b', 'none', 'b']]"
3,w,"(5, 3)","(4, 4)","[3, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'W'], ['w', 'none', 'none', 'none', 'w', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'b', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'b', 'none', 'b']]"
3,w,"(4, 4)","(3, 5)","[3, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'w', 'none', 'W'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'b', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'b', 'none', 'b']]"
3,W,"(3, 7)","(7, 3)","[4, 0]",True,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'w', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'b', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'W', 'none', 'none', 'none', 'b']]"
3,W,"(7, 3)","(5, 1)","[5, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'w', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'W', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'b', 'none', 'b']]"
3,W,"(5, 1)","(7, 3)","[5, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'w', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'none', 'none', 'W', 'none', 'b', 'none', 'b']]"
3,W,"(7, 3)","(5, 5)","[6, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'w', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'W', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b']]"
3,W,"(5, 5)","(4, 6)","[6, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'w', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'W', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b']]"
3,W,"(4, 6)","(5, 7)","[6, 0]",True,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'w', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'W'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b']]"
3,W,"(5, 7)","(7, 5)","[7, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'w', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'W', 'none', 'b']]"
3,W,"(7, 5)","(5, 7)","[8, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'w', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'W'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none']]"
4,w,"(5, 3)","(6, 4)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'w', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b']]"
4,w,"(6, 4)","(4, 2)","[1, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'w', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'b', 'none', 'b']]"
4,w,"(4, 2)","(5, 3)","[1, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'w', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'b', 'none', 'b']]"
